INDEX,Unnamed: 1,Unnamed: 2,3. OUTBOUND TOURISM: Tourism expenditure in other countries,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
882,3.4,882-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,6.800000000000001,8.9,11.7,11.3,4.3,..,..,..,..,11.9,20.3,21.200000000000003,19.799999999999997,21.6,20,25.200000000000003,22.3,22.3,13.9,4.1,2.9,2.0999999999999996,3.9000000000000004,4.1,5.2,1.8,1.1,5.800000000000001,
882,3.5,882-3.5,,,Travel,,,US$ Millions,,IMF,3.2,3.7,4.8,3.5,3.9,..,..,..,..,5.4,12.5,9.8,10.2,10.9,10.7,14.9,13,10,2.4,1.5,1.7,1.4,3.2,1.7,3.4,1.3,0.8,4.2,
882,3.6,882-3.6,,,Passenger transport,,,US$ Millions,,IMF,3.6,5.2,6.9,7.8,0.4,..,..,..,..,6.5,7.8,11.4,9.6,10.7,9.3,10.3,9.3,12.3,11.5,2.6,1.2,0.7,0.7,2.4,1.8,0.5,0.3,1.6,
674,0,674-0,SAN MARINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,3.4,674-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,192,205,197,151,209,..,
674,3.5,674-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,174,186,178,138,188,..,
674,3.6,674-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18,19,19,13,21,..,
678,0,678-0,SAO TOME AND PRINCIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,3.4,678-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,1.9,2.2,2.2,2,1.8,1.8,2.1,0.5,1.1,0.7,0.31,0.41000000000000003,0.55,1.35,3.2,..,..,..,..,..,..,..,..,..,..,
678,3.5,678-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,0.6,0.6,0.6,0.6,0.5,0.5,0.6,0.1,0.2,0.1,0.01,0.01,0.05,0.35,2.4,1.3,16.7,16.6,15.4,17.2,16.7,18.2,9.5,13.6,17,
678,3.6,678-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,1.3,1.6,1.6,1.4,1.3,1.3,1.5,0.4,0.9,0.6,0.3,0.4,0.5,1,0.8,..,..,..,..,..,..,..,..,..,..,
682,0,682-0,SAUDI ARABIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,3.4,682-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/ 2/,IMF,..,..,..,..,..,..,..,7370,4165,..,..,..,21031,16005,21312,22076,18202,17986,18648,25137,20366,17671,19065,17939,16415,9379,13130,18662,"1/ 2002, 2003: the expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data.
2/ The country provides UNWTO with aggregate expenditure figures that differ significantly from the International Monetary Fund data used in the preparation of this edition of the Compendium. The country figures (Ministry of Tourism estimates) are as follows (US$ Mn):
                 2017        2018          2019       2020        2021        2022

3.4        24,057      20,947     21,046      6,963      15,738     14,224
3.5        20,775      18,088     18,154      5,858      13,745     12,484
3.6          3,283         2,858	      2,892     1,104         1,992       1,740

3.7        20,775      18,088      18,154	     4,839      13,745     12,484
3.8        20,132      17,511      17,762	     4,766      13,305     11,723
3.9             642            577            393           73            440          762"
682,3.5,682-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,4428,9087,12979,20170,15129,20419,21135,17271,17023,17660,24118,19346,16658,17552,16651,15140,8843,12176,15914,
682,3.6,682-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,861,876,893,941,931,963,988,1019,1020,1013,1513,1288,1275,536,954,2748,
686,0,686-0,SENEGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,3.4,686-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,154,127,128,135,136,125,112,112,129,138,144,139,352,277,260,217,250,248,265,280,261,277,295,324,324,65,263,..,
686,3.5,686-3.5,,,Travel,,,US$ Millions,,IMF,72,53,53,54,54,47,43,43,55,57,65,54,253,176,157,160,151,144,150,148,133,147,154,171,174,50,142,..,
686,3.6,686-3.6,,,Passenger transport,,,US$ Millions,,IMF,82,74,75,81,82,78,69,69,74,81,79,85,99,101,103,57,99,104,115,132,128,130,141,153,150,15,121,..,
688,0,688-0,SERBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,3.4,688-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/,IMF,..,..,..,..,..,..,..,105,144,208,260,322,1203,1448,1105,1103,1263,1188,1290,1360,1254,1351,1549,1837,2000,1179,1718,2629,1/ 2002-2006: the expenditure figures are those provided by the country to UNWTO.
688,3.5,688-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,1042,1251,960,954,1105,1031,1117,1179,1102,1202,1381,1643,1806,1115,1617,2459,
688,3.6,688-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,161,197,145,149,158,157,173,181,152,149,168,194,194,64,101,170,
891,0,891-0,SERBIA AND MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,3.4,891-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,3.5,891-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,3.6,891-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,0,690-0,SEYCHELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,3.4,690-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,34,31,31,29,28,44,41,53,54,53,59,56,73,64,56,63,65,58,62,65,54,92,107,101,109,39,58,70,
690,3.5,690-3.5,,,Travel,,,US$ Millions,,IMF,28,28,28,26,21,24,23,33,36,34,39,36,43,39,35,38,40,35,37,37,30,53,65,68,67,26,32,53,
690,3.6,690-3.6,,,Passenger transport,,,US$ Millions,,IMF,6,3,3,3,7,20,18,20,18,19,20,20,30,25,21,25,25,23,25,28,24,39,42,33,42,13,26,17,
694,0,694-0,SIERRA LEONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,3.4,694-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,50.5,36.5,18.1,13.2,44.2,34.5,42.2,39.1,37.8,30.3,33.6,15,17,24.4,26,22,26,32,71,45,34,36.5,62,61,83,12.1,12.86,..,
694,3.5,694-3.5,,,Travel,,,US$ Millions,,IMF,50,36,18,13,44,32,42,39,37,30,32,12,14,24,13,13,14,15,20,40,29,30,54,54,77,12,12.36,..,
694,3.6,694-3.6,,,Passenger transport,,,US$ Millions,,IMF,0.5,0.5,0.1,0.2,0.2,2.5,0.2,0.1,0.8,0.3,1.6,3,3,0.4,13,9,12,17,51,5,5,6.5,8,7,6,0.1,0.5,..,
702,0,702-0,SINGAPORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,3.4,702-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
702,3.5,702-3.5,,,Travel,,,US$ Millions,,IMF,4663,5015,4358,3222,4217,4535,6600,8212,8382,9291,10070,11268,13503,16340,15704,18700,21420,23139,24407,25547,23657,23932,24844,26496,27048,7090,4139,15288,
702,3.6,702-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,0,658-0,SINT EUSTATIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,3.4,658-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,3.5,658-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,3.6,658-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,0,663-0,SINT MAARTEN (DUTCH PART),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,3.4,663-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,83.4,88.1,104,105,112,120,114,117,118,114,100,77,77,21,57,61,1/ 1995-2006: Source: Central Bank of the Netherlands Antilles - Including the estimates for Saba and Saint Eustatius.
663,3.5,663-3.5,,,Travel,,,US$ Millions,1/,IMF,59,62,65,99,171,127,137,140,144,80,94,86,83,88,81,83,88,92,89,88,92,98,88,69,67,19,52,51,
663,3.6,663-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.1,23,22,24,28,25,29,26,16,12,8,10,2,5,10,
703,0,703-0,SLOVAKIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,3.4,703-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,338,517,484,527,387,341,340,506,662,900,1122,1230,1825,2671,2251,2146,2450,2309,2523,2582,2266,2420,2599,2823,2797,1494,1549,2367,
703,3.5,703-3.5,,,Travel,,,US$ Millions,,IMF,321,482,439,475,339,296,289,442,573,745,844,1060,1533,2240,2100,1944,2187,2140,2367,2428,2126,2240,2411,2622,2587,1425,1483,2219,
703,3.6,703-3.6,,,Passenger transport,,,US$ Millions,,IMF,17,35,45,52,48,45,51,64,89,155,278,170,292,431,151,202,263,169,156,154,140,180,188,201,210,69,66,148,
705,0,705-0,SLOVENIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,3.4,705-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/,IMF,606,638,554,601,579,544,560,647,805,937,1019,1059,1260,1611,1771,1642,1727,1508,1559,1646,1370,1483.8000000000002,1640.6,1864.3,1771.7,955.1999999999999,1421,1829.6,"1/ Since 2016: the expenditure figures used were the ones provided by the country to UNWTO, as this data series is more complete than that provided by the International Monetary Fund (IMF)."
705,3.5,705-3.5,,,Travel,,,US$ Millions,,IMF,575,604,518,561,542,511,528,608,753,868,950,975,1144,1358,1593,1479,1555,1359,1417,1488,1231,1305.4,1506,1743.3,1678.2,917.3,1382,1800.1,
705,3.6,705-3.6,,,Passenger transport,,,US$ Millions,,IMF,31,34,36,40,37,33,32,39,52,69,69,84,116,253,178,163,172,149,142,158,139,178.4,134.6,121,93.5,37.9,39,29.5,
90,0,90-0,SOLOMON ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,3.4,90-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,17.4,18.5,14.8,10.2,11.4,12.2,10.5,8.5,6.4,12.3,11.2,26.5,35.6,40.5,37.8,51.2,66,68.10000000000001,68.3,65.60000000000001,60.699999999999996,74.9,72.69999999999999,53,62.5,30.91,25.8,33.3,
90,3.5,90-3.5,,,Travel,,,US$ Millions,,IMF,13.5,15.2,9,5.8,7.2,9.6,6.6,5.8,4.4,9,4.7,22.2,29,34,31.8,47.2,64.9,67.9,67.7,64.4,60.4,74.7,72.6,52.9,62.4,30.9,25.8,33.3,
90,3.6,90-3.6,,,Passenger transport,,,US$ Millions,,IMF,3.9,3.3,5.8,4.4,4.2,2.6,3.9,2.7,2,3.3,6.5,4.3,6.6,6.5,6,4,1.1,0.2,0.6,1.2,0.3,0.2,0.1,0.1,0.1,0.01,..,..,
706,0,706-0,SOMALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,3.4,706-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,3.5,706-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,3.6,706-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,0,710-0,SOUTH AFRICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,3.4,710-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,2414,2322,2558,2500,2717,2684,2366,2251,3655,4237,4812,5230,6104,6905,6421,8139,8339,7049,6346,6126,5519,5154,5781,6017,5551,1466,1669,4247,
710,3.5,710-3.5,,,Travel,,,US$ Millions,,IMF,1849,1755,1961,1908,2028,2085,1878,1811,2889,3157,3374,3384,3927,4404,4152,5595,5283,4069,3429,3169,2998,2858,3258,3402,3141,928,991,2220,
710,3.6,710-3.6,,,Passenger transport,,,US$ Millions,,IMF,565,567,597,592,689,599,488,440,766,1080,1438,1846,2177,2501,2269,2544,3056,2980,2917,2957,2521,2296,2523,2615,2410,538,678,2027,
728,0,728-0,SOUTH SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,3.4,728-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,239,759,323,293,513,..,469,..,193,
728,3.5,728-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38,27,10,7,8,..,1,..,17,
728,3.6,728-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,201,732,313,286,505,449,468,83.4,176,
724,0,724-0,SPAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,3.4,724-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,5826,6332,6163,7119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
724,3.5,724-3.5,,,Travel,,,US$ Millions,,IMF,4539,5057,4681,5288,5908,5969,6584,7372,9172,12295,15169,16830,19866,20543,17146,16926,17387,15395,16433,17976,17429,18803,22346,26329,27726,8619,12225,21057,
724,3.6,724-3.6,,,Passenger transport,,,US$ Millions,,IMF,1287,1275,1482,1831,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
144,0,144-0,SRI LANKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,3.4,144-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,279,267,280,326,341,383,402,438,462,499,552,666,709,777,735,828,926,1219,1808,1922,2152,2295,2409,2487,2436,803,328,423.6,
144,3.5,144-3.5,,,Travel,,,US$ Millions,,IMF,186,176,180,202,218,240,250,263,279,296,314,373,393,428,411,453,501,710,1188,1263,1420,1542,1599,1660,1638,449,239,243.6,
144,3.6,144-3.6,,,Passenger transport,,,US$ Millions,,IMF,93,91,100,124,123,143,152,175,183,203,238,293,316,349,324,375,425,509,620,659,732,753,810,827,798,354,89,180,
275,0,275-0,STATE OF PALESTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,3.4,275-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/,IMF,..,..,..,295,301,290,361,373,312,336,223,211,395,477,479,521,603,647,630,514,606,620,813,826,1448,1146,1240,918.4,1/ West Bank and Gaza.
275,3.5,275-3.5,,,Travel,,,US$ Millions,1/,IMF,162,191,218,279,290,283,348,366,303,328,214,208,384,467,471,515,595,643,625,507,596,606,792,806,1435,1141,1240,909,
275,3.6,275-3.6,,,Passenger transport,,,US$ Millions,1/,IMF,..,..,..,16,11,7,13,7,9,8,9,3,11,10,8,6,8,4,5,7,10,14,21,20,13,5,..,9.4,
736,0,736-0,SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,3.4,736-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
736,3.5,736-3.5,,,Travel,,,US$ Millions,,IMF,43,28,33,29,35,55,74,91,119,176,667,1414,1477,1268,868,1127,937,699,460,439,195,203,29,13,11,6,31,22,
736,3.6,736-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
740,0,740-0,SURINAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,3.4,740-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,27,38,41,49,47,67,62,54,68,85,94,33,28,35,35,41,49,58,75,90,128,112,99,104,94,64,75,91,
740,3.5,740-3.5,,,Travel,,,US$ Millions,,IMF,3,8,11,11,13,23,23,10,6,14,17,18,22,30,32,39,42,51,70,87,116,111,93,94,87,60,73,89,
740,3.6,740-3.6,,,Passenger transport,,,US$ Millions,,IMF,24,30,30,38,34,44,39,44,62,71,77,15,6,5,3,2,7,7,5,3,12,1,6,10,7,4,2,2,
752,0,752-0,SWEDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,3.4,752-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,6816,7642,6850,8591,8927,8959,7916,8221,9375,11088,11088,11159,13646,14622,12075,13973,..,..,..,..,..,..,..,..,..,..,..,..,
752,3.5,752-3.5,,,Travel,,,US$ Millions,,IMF,5448,6253,6518,7719,8022,8048,6921,7301,8296,10165,10014,9852,11822,12805,10552,12126,13998,13954,14152,14505,13123,13507,15063,15704,14349,6141,8366,12292,
752,3.6,752-3.6,,,Passenger transport,,,US$ Millions,,IMF,1368,1389,332,872,905,911,995,920,1079,923,1074,1307,1824,1817,1523,1847,..,..,..,..,..,..,..,..,..,..,..,..,
756,0,756-0,SWITZERLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,3.4,756-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,9478,9798,8944,8754,7646,7837,7540,7633,9148,10518,11218,11822,12984,14083,13799,14332,17538,18878,19964,20849,19672,19942,21507,21463,21196,10856,12675,18331,
756,3.5,756-3.5,,,Travel,,,US$ Millions,,IMF,7420,7626,6987,6814,5767,5746,5451,5841,7287,8561,9287,9728,10634,11464,11529,11805,14533,16012,17025,17777,17204,17620,19105,19076,18853,10027,11662,16553,
756,3.6,756-3.6,,,Passenger transport,,,US$ Millions,,IMF,2058,2172,1957,1940,1879,2091,2089,1792,1861,1957,1931,2094,2350,2619,2270,2527,3005,2866,2939,3072,2468,2322,2402,2387,2343,829,1013,1778,
760,0,760-0,SYRIAN ARAB REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,3.4,760-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,734,688,584,585,710,911,980,1598,850,..,..,..,..,..,..,..,..,..,..,..,
760,3.5,760-3.5,,,Travel,,,US$ Millions,,IMF,498,513,545,583,631,669,670,760,700,650,550,540,645,800,882,1510,774,..,..,..,..,..,..,..,..,..,..,..,
760,3.6,760-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,34,38,34,45,65,111,98,88,76,..,..,..,..,..,..,..,..,..,..,..,
158,0,158-0,TAIWAN PROVINCE OF CHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,3.4,158-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/,IMF,9487,9106,9288,8395,8722,9531,8691,8229,7402,9376,10047,10406,10729,10710,8668,10700,11701,12444,14158,15953,17388,19229,20502,22254,22890,3423,1423,3423,1/ Source from 2017: Central Bank of Taiwan.
158,3.5,158-3.5,,,Travel,,,US$ Millions,,IMF,8457,8152,8198,7331,7398,8107,7319,6956,6480,8170,8682,8746,9070,9116,7800,9357,10112,10630,12310,13997,15502,16574,18018,19428,20500,3046,1247,3108,
158,3.6,158-3.6,,,Passenger transport,,,US$ Millions,,IMF,1030,954,1090,1064,1324,1424,1372,1273,922,1206,1365,1660,1659,1594,868,1343,1589,1814,1848,1956,1886,2655,2484,2826,2390,377,176,315,
762,0,762-0,TAJIKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,3.4,762-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.4,31.400000000000002,36.5,42.5,..,..,24.6,15.1,24.2,28.4,10.8,22.8,36.9,
762,3.5,762-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,1.7,2.1,3.4,3.8,6,7,10.8,5.8,..,3.1,3.9,2.3,..,..,3.6,4.1,10.2,5.2,3.5,4.8,8.6,
762,3.6,762-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.4,28.3,32.6,40.2,35,25,21,11,14,23.2,7.3,18,28.3,
834,0,834-0,"TANZANIA, UNITED REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,3.4,834-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,424,521,403,369,363,361,375,470,577,571,616,746,806,861,928,1003,1101,1185,1288,992,873,818,738.2,226,214,390,
834,3.5,834-3.5,,,Travel,,,US$ Millions,,IMF,360,412,407,493,370,337,327,337,353,445,554,534,595,721,766,830,899,967,1034,1102,1195,922,807,738,651.1,204,196,357,
834,3.6,834-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,17,28,33,32,36,24,22,25,23,37,21,25,40,31,29,36,67,83,93,70,66,80,87.1,22,18,33,
764,0,764-0,THAILAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,3.4,764-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,4791,4735,3752,2246,2870,3218,3334,3888,3538,5343,4920,6176,6889,6707,5744,7155,7534,8095,8238,8824,9539,11267,12676,14406,14969,5212,4233,7726,
764,3.5,764-3.5,,,Travel,,,US$ Millions,,IMF,4271,4286,3416,1960,2474,2772,2924,3303,2921,4514,3803,4599,5144,5012,4429,5627,5717,6248,6481,7071,7718,9072,10504,12083,12355,4391,3459,6663,
764,3.6,764-3.6,,,Passenger transport,,,US$ Millions,,IMF,520,449,336,286,396,446,410,585,617,829,1117,1577,1745,1695,1315,1528,1817,1847,1757,1753,1821,2195,2172,2323,2614,821,774,1063,
626,0,626-0,TIMOR-LESTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,3.4,626-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,2,5,51,69,68,62,92,57,84,100,118,137,131,110,61,32,60.900000000000006,
626,3.5,626-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,1.7,3,40,58,52,49,73,40,66,83,102,121,115,92,54,27,55.7,
626,3.6,626-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,0.3,2,11,11,16,13,19,17,18,17,16,16,16,18,7,5,5.2,
768,0,768-0,TOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,3.4,768-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,40,19,14,16,17,15,20,26,37,38,42,42,59,68,94,89,81,46,58,60,53,55,57,65,61,36,..,..,
768,3.5,768-3.5,,,Travel,,,US$ Millions,,IMF,18,3,5,3,3,2,5,5,7,8,8,5,17,19,47,46,57,34,45,41,37,38,39,42,43,23,..,..,
768,3.6,768-3.6,,,Passenger transport,,,US$ Millions,,IMF,22,16,9,13,14,13,15,21,30,30,34,37,42,49,47,43,24,12,13,19,16,17,18,23,18,13,..,..,
776,0,776-0,TONGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,3.4,776-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,13.2,16.2,16,15,17.3,21.3,19.799999999999997,21.6,23.4,28.5,29.099999999999998,30.1,32.4,23.8,37.699999999999996,41.2,44,38,19.099999999999998,21.4,
776,3.5,776-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,3.2,3.2,3.3,6.1,3.8,8.1,9.9,9.9,7.1,7.7,11.8,14.2,17.9,20.7,23.2,20.5,34.3,36,39,33,18.9,21,
776,3.6,776-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,9.9,10.1,12.2,6.9,7.4,11.4,12.7,13.9,11.6,14.3,11.2,9.4,9.2,3.3,3.4,5.2,5,5,0.2,0.4,
780,0,780-0,TRINIDAD AND TOBAGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,3.4,780-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,91,98,97,92,106,190,172,208,143,141,234,146,155,102,136,97,188,223,116,168,253,230,147,149,133,47,41,98.5,
780,3.5,780-3.5,,,Travel,,,US$ Millions,,IMF,69,76,72,67,83,147,151,186,107,96,180,93,94,75,105,71,150,196,89,124,207,187,97,98,86,38,37,59.5,
780,3.6,780-3.6,,,Passenger transport,,,US$ Millions,,IMF,22,22,25,25,23,43,21,22,36,45,54,53,61,27,31,26,38,27,27,44,46,43,50,51,47,9,4,39,
788,0,788-0,TUNISIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,3.4,788-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,294,282,266,271,276,310,322,303,355,427,452,498,530,555,478,611,678,673,768,770,767,823,871,954,889,408,494,869,
788,3.5,788-3.5,,,Travel,,,US$ Millions,,IMF,251,251,235,235,239,263,273,260,300,340,374,410,437,458,415,547,607,593,675,681,696,749,795,864,798,370,446,775,
