INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Arrivals by main purpose,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
690,1.18,690-1.18,,,,Business and professional,,Thousands,,,10,6,6,6,7,6,6,7,6,7,7,7,8,10,10,10,7,6,8,8.9,10.4,9.4,9.1,9.9,8.7,1.9,1.9,6.2,
694,0,694-0,SIERRA LEONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air.
694,1.14,694-1.14,,,Total,,,Thousands,1/,TF,13.8,21.9,7.5,12.9,10.6,15.7,24.1,28.400000000000002,38.1,43.6,40,33.7,32.2,36,37,39,52,60,81,43.7,23.8,53.699999999999996,51.099999999999994,56.50000000000001,63.1,24.4,40.3,..,
694,1.15,694-1.15,,,,Personal,,Thousands,,,8,11.3,4.1,6.800000000000001,6.7,9.899999999999999,14.600000000000001,17.1,18,29,26.4,21.2,20.8,23,21,22,28,30,39,21.4,12.8,27.299999999999997,31.799999999999997,34.400000000000006,36.5,16.8,26.3,..,
694,1.18,694-1.18,,,,Business and professional,,Thousands,,,5.8,10.6,3.4,6.1,3.9,5.8,9.5,11.3,20.1,14.6,13.6,12.5,11.4,13,16,17,24,30,42,22.3,11,26.4,19.3,22.1,26.6,7.6,14,..,
702,0,702-0,SINGAPORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding arrivals of Malaysian citizens by land.
702,1.14,702-1.14,,,Total,,,Thousands,1/,VF,7137,7292,7197,6242,6958,7691,7523,7567,6127,8328,8943,9751,10285,10116.1,9682.7,11641.7,13171.199999999999,14496,15568,15095.2,15231.5,16403.4,17424.699999999997,18508.3,19116,..,..,..,
702,1.15,702-1.15,,,,Personal,,Thousands,,,5816,5907,5618,4857,5435,5976,5922,6000,4828,5996,6394,6865,7117,7050.6,7068.4,8466.7,9945.599999999999,11093.9,11951.2,11893.2,12308.3,13942.9,14960.599999999999,15891,16655.5,..,..,..,
702,1.18,702-1.18,,,,Business and professional,,Thousands,,,1321,1385,1579,1385,1523,1715,1601,1567,1299,2332,2549,2886,3168,3065.5,2614.3,3175,3225.6,3402.1,3616.8,3202,2923.2,2460.5,2464.1,2617.3,2460.5,..,..,..,
658,0,658-0,SINT EUSTATIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.14,658-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,1.15,658-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,1.18,658-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,0,663-0,SINT MAARTEN (DUTCH PART),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.14,663-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,1.15,663-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,1.18,663-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,0,703-0,SLOVAKIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1.14,703-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,1.15,703-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,1.18,703-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
705,0,705-0,SLOVENIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Aggregates from accommodation survey, shares from 3 yearly surveys on foreign tourists in Slovenia."
705,1.14,705-1.14,,,Total,,,Thousands,1/,TCE,732,832,974,977,884,1090,1219,1302,1373,1499,1554,1617,1751,1958,1824,2048.9,2236.2,2376.7000000000003,2501.7000000000003,2675.1,3022.1,3396.8999999999996,3990.6000000000004,4425.099999999999,4702,1216.16,1832.5,3935.6,
705,1.15,705-1.15,,,,Personal,,Thousands,,,637,716,818,821,743,899,1006,1074,1100,1201,1245,1303,1411,1578,1580,1774.5,1936.6999999999998,2169.3,2283.4,2441.6,2606.9,2930.2,3442.4,3817.2,4142.3,1071.3600000000001,1685.8,3620.6,
705,1.18,705-1.18,,,,Business and professional,,Thousands,,,95,116,156,156,141,191,213,228,273,298,309,314,340,380,244,274.4,299.5,207.4,218.3,233.5,415.2,466.7,548.2,607.9,559.7,144.8,146.7,315,
90,0,90-0,SOLOMON ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air. 2004: without 1st and 2nd quarters; 2005: without 1st quarter.
90,1.14,90-1.14,,,Total,,,Thousands,1/,TF,..,..,..,..,..,5.2,..,..,6.6,5.6,2.9,11.5,13.7,16.2,18.3,20.5,22.900000000000002,23.900000000000002,24.4,20.1,21.6,23.2,25.700000000000003,27.9,28.900000000000002,4.42,..,..,
90,1.15,90-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,2.7,..,..,3.6,3.3,2.9,6.1,7.5,9.7,10.8,11.899999999999999,14.100000000000001,16.1,16.4,12.7,14.8,16.7,18.700000000000003,20.8,21.6,3.38,..,..,
90,1.18,90-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,2.5,..,..,3,2.3,..,5.4,6.2,6.5,7.5,8.6,8.8,7.8,8,7.4,6.8,6.5,7,7.1,7.3,1.04,..,..,
706,0,706-0,SOMALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1.14,706-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,1.15,706-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,1.18,706-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,0,710-0,SOUTH AFRICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1995-2008: excluding arrivals for work and contract workers.
Since 2009 a new methodology has been applied and therefore, the information is not comparable to previous years.
Since 2014 a new methodology has been applied and therefore, the information is not comparable to previous years. From 2014 excluding transit."
710,1.14,710-1.14,,,Total,,,Thousands,1/,TF,4488,4914,4976,5732,5890,5872,5787,6430,6505,6678,7369,8396,9091,9592,7012,8074,8339,9188,9537,9549,8903.699999999999,10044.2,10285.199999999999,10472.1,10228.500000000002,2802.3,2255.7,5698,
710,1.15,710-1.15,,,,Personal,,Thousands,,,3837,4253,4330,5004,5263,5243,5231,5890,6099,6317,7034,8072,8781,9297,6815,7743,8072,8895,9265,9142,8503.3,9706.6,9951.4,10156,9953.300000000001,2691.7000000000003,2061.6,5435,
710,1.18,710-1.18,,,,Business and professional,,Thousands,,,651,661,646,728,627,629,556,540,406,361,335,324,310,295,197,331,267,293,272,407,400.4,337.6,333.8,316.1,275.2,110.6,194.1,263,
728,0,728-0,SOUTH SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1.14,728-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,1.15,728-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,1.18,728-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
724,0,724-0,SPAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Source: Frontur (Statistics of tourists’ flows at frontiers).
2015: data calculated by extrapolating the data of Turespaña until September to calculate the data for October, November and December. Since October 2015 this operation is carried out by the National Statistics Institute - INE. 2016: break in the series. The data are not comparable with those of previous years."
724,1.14,724-1.14,,,Total,,,Thousands,1/,TF,..,..,37132,41892,45440,46403,48565,50331,50854,52430,55913,58005,58666,57192,52177.700000000004,52677,56176.9,57464.399999999994,60675,64938,68174.7,75315,81868.4,82808.40000000001,83509.2,18933.100000000002,31180.8,71659.3,
724,1.15,724-1.15,,,,Personal,,Thousands,,,..,..,34310,37860,40680,41103,44081,45456,46130,47144,49989,53090,53391,51921,47842.100000000006,48302,52061.6,53490.2,56604,60625,63195.9,69611.3,76161.7,77171.6,77396.5,17367.600000000002,28910.5,66706.8,
724,1.18,724-1.18,,,,Business and professional,,Thousands,,,..,..,2822,4032,4760,5300,4484,4875,4724,5286,5924,4915,5275,5271,4335.6,4375,4115.3,3974.2,4071,4313,4978.8,5703.7,5706.7,5636.8,6112.7,1565.5,2270.3,4952.5,
144,0,144-0,SRI LANKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding nationals residing abroad.
144,1.14,144-1.14,,,Total,,,Thousands,1/,TF,404,302,367,381,436,400,337,393,501,566,549,559,494,438,448,654,856,1005.5999999999999,1274,1527.1999999999998,1798,2050.8,2116.4,2333.8,1913.6000000000001,507.7,194,720,
144,1.15,144-1.15,,,,Personal,,Thousands,,,389,291,353,362,413,381,314,351,445,492,444,443,437,395,403,564,773,893.3,1180,1496.1,1760,1991.6000000000001,2010.3,2198.8,1687.9,487.8,189,673.1,
144,1.18,144-1.18,,,,Business and professional,,Thousands,,,15,11,14,19,23,19,23,42,56,74,105,116,57,43,45,90,83,112.3,94,31.1,38,59.2,106.1,135,225.7,19.9,5,46.9,
275,0,275-0,STATE OF PALESTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.14,275-1.14,,,Total,,,Thousands,,VF,..,795,685,767,907,1055,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
275,1.15,275-1.15,,,,Personal,,Thousands,,,..,795,685,767,907,1055,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
275,1.18,275-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
736,0,736-0,SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2005 including nationals residing abroad.
736,1.14,736-1.14,,,Total,,,Thousands,1/,TF,..,..,..,36,39,38,50,..,..,..,246,328,436,440,420,495,536,574.7,591.3,683.5999999999999,741,799,812,836,..,..,..,..,
736,1.15,736-1.15,,,,Personal,,Thousands,,,..,..,..,29,31,30,40,..,..,..,185,252,336,339,323,396,429,442.5,455.3,505.9,549,591,601,619,..,..,..,..,
736,1.18,736-1.18,,,,Business and professional,,Thousands,,,..,..,..,7,8,8,10,..,..,..,61,76,100,101,97,99,107,132.2,136,177.7,192,208,211,217,..,..,..,..,
740,0,740-0,SURINAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ 1995-2003 arrivals at Zanderij airport only.
740,1.14,740-1.14,,,Total,,,Thousands,1/,TF,43,53,61,55,57,57,54,60,82,137,161,154,167,151,151,204,220,240,249,251.6,228,..,..,..,..,..,..,..,
740,1.15,740-1.15,,,,Personal,,Thousands,,,40,49,57,51,53,54,51,57,70,123,145,138,150,135,136,185,197,217,224,228.9,209,..,..,..,..,..,..,..,
740,1.18,740-1.18,,,,Business and professional,,Thousands,,,3,4,4,4,4,3,3,3,12,14,16,16,17,16,15,19,23,23,25,22.7,19,..,..,..,..,..,..,..,
752,0,752-0,SWEDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 2001-2003: data according to IBIS-Survey (Incoming Visitors to Sweden) during the years 2001 to 2003, (no data collected before 2001 or after 2003). Source: Swedish Tourist Authority and Statistics Sweden.
Data for 2011-2014 according to new national border survey (IBIS, Incoming Visitors to Sweden). No data collected during 2004 to 2010. The new border survey (IBIS) started in 2011. Source: Swedish Agency for Economic and Regional Growth. No data collected in 2015-2019."
752,1.14,752-1.14,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,7432,7457,7627,..,..,..,..,..,..,..,19405,20011,18803,19945,..,..,..,..,..,..,..,..,
752,1.15,752-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,4651,5043,5109,..,..,..,..,..,..,..,16565,16555,15441,16754,..,..,..,..,..,..,..,..,
752,1.18,752-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,2781,2414,2518,..,..,..,..,..,..,..,2840,3456,3362,3191,..,..,..,..,..,..,..,..,
756,0,756-0,SWITZERLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,1.14,756-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
756,1.15,756-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
756,1.18,756-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
760,0,760-0,SYRIAN ARAB REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ 2004-2008: including the nationals residing abroad. 
760,1.14,760-1.14,,,Total,,,Thousands,1/,VF,2253,2435,2332,2464,2682,3015,3326,4273,4388,6335,5859,5682,5435,6950,6656,9457,..,..,..,..,..,..,..,..,..,..,..,..,
760,1.15,760-1.15,,,,Personal,,Thousands,,,2156,2325,2174,2264,2382,2615,3026,3875,3980,5828,5390,5227,5000,6394,6117,9015,..,..,..,..,..,..,..,..,..,..,..,..,
760,1.18,760-1.18,,,,Business and professional,,Thousands,,,97,110,158,200,300,400,300,398,408,507,469,455,435,556,539,442,..,..,..,..,..,..,..,..,..,..,..,..,
158,0,158-0,TAIWAN PROVINCE OF CHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad.
158,1.14,158-1.14,,,Total,,,Thousands,1/,VF,2332,2358,2372,2299,2411,2624,2831,2978,2248,2950,3378,3520,3716,3845,4394,5567,6087,7311,8016,9910,10439.7,10690.2,10739.599999999999,11066.699999999999,11864.1,1377.9,140.39999999999998,895.9,
158,1.15,158-1.15,,,,Personal,,Thousands,,,1628,1600,1568,1474,1547,1661,1916,2045,1469,1949,2345,2479,2685,2859,3475,4479,4958,6276,6935,9007,9547.1,9809.7,9839.3,10160.9,10942.7,1272.5,120.69999999999999,777.5,
158,1.18,158-1.18,,,,Business and professional,,Thousands,,,704,758,804,825,864,963,915,933,779,1001,1033,1041,1031,986,919,1088,1129,1035,1081,903,892.6,880.5,900.3,905.8,921.4,105.4,19.7,118.4,
762,0,762-0,TAJIKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1.14,762-1.14,,,Total,,,Thousands,,VF,..,..,..,3.2,4.5,7.7,5.2,..,..,..,..,..,..,..,..,..,..,244,208,213,414,345,432,1034.8000000000002,..,..,..,..,
762,1.15,762-1.15,,,,Personal,,Thousands,,,..,..,..,3.2,4.5,7.7,5.2,..,..,..,..,..,..,..,..,..,..,242,206,182,392,316,397,1029.4,..,..,..,..,
762,1.18,762-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,2,31,22,29,35,5.4,..,..,..,..,
834,0,834-0,"TANZANIA, UNITED REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,1.14,834-1.14,,,Total,,,Thousands,,VF,295,326,360,482,627,502,525,575,576,583,613,644,718,770,714,783,868,1077,1096,1140.1,1137.1000000000001,1284.3,1327,1505.6,1526.8,620.9,1026.9,..,
834,1.15,834-1.15,,,,Personal,,Thousands,,,236,261,279,354,494,372,373,460,443,500,528,573,661,733,685,727,821,1021,1030,1071.8,1060.9,1217.2,1269,1429.5,1462.2,601.4,934.2,..,
834,1.18,834-1.18,,,,Business and professional,,Thousands,,,59,65,81,128,133,130,152,115,133,83,85,71,57,37,29,56,47,56,66,68.3,76.2,67.1,58,76.1,64.6,19.5,92.7,..,
764,0,764-0,THAILAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ 1995-2005: including arrivals of nationals residing abroad.
764,1.14,764-1.14,,,Total,,,Thousands,1/,TF,6951,7192,7223,7765,8581,9509,10061,10799,10004,11651,11517,13821,14464,14584,14150,15936,19230,22354,26546.800000000003,..,..,..,35591.9,38178.2,39916.3,6725.099999999999,510.7,..,
764,1.15,764-1.15,,,,Personal,,Thousands,,,6256,6383,6400,6961,7719,8536,9047,9827,9019,10477,9972,11845,12647,13201,12267,13670,17265,20179,24205.800000000003,..,..,..,33959,36121.5,37872.8,6483.299999999999,466.3,..,
764,1.18,764-1.18,,,,Business and professional,,Thousands,,,695,809,823,804,862,973,1014,972,985,1174,1545,1976,1817,1383,1883,2266,1965,2175,2341,..,..,..,1632.9,2056.7,2043.5,241.8,44.4,..,
626,0,626-0,TIMOR-LESTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,1.14,626-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
626,1.15,626-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
626,1.18,626-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
768,0,768-0,TOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2016 including nationals residing abroad.
768,1.14,768-1.14,,,Total,,,Thousands,1/,THS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,249,338,514,573.0999999999999,876.3000000000001,..,..,..,
768,1.15,768-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,126,154,183,327.9,369.20000000000005,..,..,..,
768,1.18,768-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,123,184,331,245.2,507.1,..,..,..,
776,0,776-0,TONGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air.
776,1.14,776-1.14,,,Total,,,Thousands,1/,TF,29,27,26,27,31,35,32,37,39,..,..,..,..,50,45.7,47.1,46,47.400000000000006,48.2,50.4,53.8,59.099999999999994,62.5,54,67.3,9,0.2,18.4,
776,1.15,776-1.15,,,,Personal,,Thousands,,,24,21,23,21,26,27,26,36,36,..,..,..,..,46,42.6,42.5,40.7,42.7,43,44.9,49.5,54.3,57.7,49.7,63.5,8.6,0.2,17.7,
776,1.18,776-1.18,,,,Business and professional,,Thousands,,,5,6,3,6,5,8,6,1,3,..,..,..,..,4,3.1,4.6,5.3,4.7,5.2,5.5,4.3,4.8,4.8,4.3,3.8,0.4,..,0.7,
780,0,780-0,TRINIDAD AND TOBAGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air.
780,1.14,780-1.14,,,Total,,,Thousands,1/,TF,259,265,324,333,358,399,383,384,409,443,463,461,449,437,419,388,431,455,434,412.79999999999995,439.79999999999995,409.9,394.7,375.4,388.6,95.3,40.6,226.49999999999997,
780,1.15,780-1.15,,,,Personal,,Thousands,,,209,217,259,273,297,331,314,312,330,357,374,369,364,348,329,314,328,350,368.9,320.2,346.9,320.3,311.9,293.8,306.6,79,31.7,191.39999999999998,
780,1.18,780-1.18,,,,Business and professional,,Thousands,,,50,48,65,60,61,68,69,72,79,86,89,92,85,89,90,74,103,105,65.1,92.6,92.9,89.6,82.8,81.6,82,16.3,8.9,35.1,
788,0,788-0,TUNISIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,1.14,788-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
788,1.15,788-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
788,1.18,788-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
792,0,792-0,TÜRKIYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ From 2007 Turkish citizens resident abroad are included.
2/ Departing visitors survey carrying out at departure gates;"
792,1.14,792-1.14,,,Total,,,Thousands,1/ 2/,VF,7727,8614,9689,9753,..,..,11277,12922,13702,17203,20523,19276,27215,30980,32006,33028,36151,36464,39226,41414.8,41617.5,31365.4,38620.299999999996,45628.700000000004,51859.99999999999,15826,29357.4,51369,
792,1.15,792-1.15,,,,Personal,,Thousands,,,7142,6761,7896,7780,..,..,10034,11541,12159,15306,18551,16960,24718,28455,30211,31127,33776,34083,36703,38923.3,39261.1,29453.7,36734.6,43612.600000000006,49873.899999999994,15164,28255,49703.1,
792,1.18,792-1.18,,,,Business and professional,,Thousands,,,585,1853,1793,1973,..,..,1243,1381,1543,1897,1972,2316,2497,2525,1795,1901,2375,2381,2523,2491.5,2356.4,1911.7,1885.7,2016.1,1986.1,662,1102.4,1665.9,
795,0,795-0,TURKMENISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ 1995-1998: Arrivals of non-resident visitors at national borders.
795,1.14,795-1.14,,,Total,,,Thousands,1/,TF,232,281,332,380,..,3.4,5.2,10.8,8.200000000000001,14.8,11.600000000000001,5.6000000000000005,8.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
795,1.15,795-1.15,,,,Personal,,Thousands,,,202,197,178,290,..,3.4,5.2,10.8,7.6000000000000005,13.4,10.3,5.2,5.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
795,1.18,795-1.18,,,,Business and professional,,Thousands,,,30,84,154,90,..,..,..,..,0.6,1.4,1.3,0.4,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
796,0,796-0,TURKS AND CAICOS ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,1.14,796-1.14,,,Total,,,Thousands,,TF,79,88,93,111,121,152,165,155,164,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
796,1.15,796-1.15,,,,Personal,,Thousands,,,75,83,88,103,98,104,100,108,105,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
796,1.18,796-1.18,,,,Business and professional,,Thousands,,,4,5,5,8,23,48,65,47,59,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
798,0,798-0,TUVALU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
