INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Arrivals by mode of transport,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
516,1.20,516-1.20,,,,Air,,Thousands,,,..,112,121,..,..,..,165,183,167,167,185,217,246,273,..,282,281.5,291.3,320.7,341.1,376.7,426.5,408,435.8,683.6,79.8,98.4,214.3,
516,1.21,516-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,4,..,3,3,6,9,..,15,15.3,10.2,11.7,8.6,10.3,9.8,8.9,9.2,38.6,2.5,0.5,..,
516,1.22,516-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,505,574,520,..,589,613,677,649,..,687,730.4,777.5,843.7,970.4,1000.7,1033,1082.5,1112.1999999999998,873.8,87.3,133.9,246.7,
520,0,520-0,NAURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,1.19,520-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
520,1.20,520-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
520,1.21,520-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
520,1.22,520-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
524,0,524-0,NEPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,1.19,524-1.19,,,Total,,,Thousands,,TF,363,393,422,464,491,464,361,275,338,385,375,384,527,500,510,603,736,803,798,790,539,753,940.2,1173.1,1197.2,230.1,150.9,614.8000000000001,
524,1.20,524-1.20,,,,Air,,Thousands,,,325,343,371,398,421,377,299,218,275,297,277,284,361,375,379,449,545,598,595,586,407.4,572.6,760.6,969.3,995.9,183.1,150.6,592.6,
524,1.21,524-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
524,1.22,524-1.22,,,,Land,,Thousands,,,38,50,51,66,70,87,62,57,63,88,98,100,166,125,131,154,191,205,203,204,131.6,180.4,179.6,203.8,201.3,47,0.3,22.2,
528,0,528-0,NETHERLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,1.19,528-1.19,,,Total,,,Thousands,,,..,..,..,..,9874,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
528,1.20,528-1.20,,,,Air,,Thousands,,,..,..,..,..,3787,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
528,1.21,528-1.21,,,,Water,,Thousands,,,..,..,..,..,287,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
528,1.22,528-1.22,,,,Land,,Thousands,,,..,..,..,..,5800,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
540,0,540-0,NEW CALEDONIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad.
540,1.19,540-1.19,,,Total,,,Thousands,1/,TF,86,91,107,106,102,112,101,104,102,100,101,100,103,104,99,99,112,112,108,107,114,116,121,120,131,31,12.4,79,
540,1.20,540-1.20,,,,Air,,Thousands,,,84,89,105,104,100,110,100,102,101,99,101,100,103,104,99,99,112,112,108,107,114,116,121,120,131,31,12.4,79,
540,1.21,540-1.21,,,,Water,,Thousands,,,2,2,2,2,2,2,1,2,1,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
540,1.22,540-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
554,0,554-0,NEW ZEALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ International Travel and Migration, SNZ."
554,1.19,554-1.19,,,Total,,,Thousands,1/,VF,1409,1529,1497,1485,1607,1787,1910,2045,2104,2334,2366,2409,2456,2447,2448,2511,2594,2555,2710,2853.5,3129.4,3494.2999999999997,3723,3857.7000000000003,3888.4,996.4000000000001,207,1433.8,
554,1.20,554-1.20,,,,Air,,Thousands,,,1397,1518,1488,1470,1592,1776,1897,2022,2083,2322,2349,2387,2431,2408,2420,2488,2568,2532,2672,2817.1,3097.6,3460.7,3677,3809.3,3827.4,965.7,205,1426.3,
554,1.21,554-1.21,,,,Water,,Thousands,,,12,11,9,15,15,11,13,23,21,12,17,22,25,39,28,23,26,23,38,36.4,31.8,33.6,46,48.4,61,30.7,2,7.5,
554,1.22,554-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
558,0,558-0,NICARAGUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2005 including nationals residing abroad.
558,1.19,558-1.19,,,Total,,,Thousands,1/,TF,281,302,358,406,468,486,483,472,525,614,712,749,800,858,932,1011,1060,1180,1229,1330,1386.4,1504.4,1787.3000000000002,1255.5,1295.2,384,222.40000000000003,817.9000000000001,
558,1.20,558-1.20,,,,Air,,Thousands,,,95,105,123,136,153,172,172,164,180,204,235,279,323,356,353,351,360,392,400,433,466.3,478.8,606.1,381.8,410,118.2,88.2,485.3,
558,1.21,558-1.21,,,,Water,,Thousands,,,13,15,12,13,14,17,17,17,21,13,26,28,15,26,26,14,15,17,19,22,19.2,15.7,8,7,7.5,2.5,1.4,4.3,
558,1.22,558-1.22,,,,Land,,Thousands,,,173,182,223,257,301,297,294,291,324,397,451,442,462,476,553,646,685,771,810,875,900.9,1009.9,1173.2,866.7,877.7,263.3,132.8,328.3,
562,0,562-0,NIGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,1.19,562-1.19,,,Total,,,Thousands,,TF,35,38,44,20,39,50,51,39,50,54,58,60,48,73,66,74,82,94,123,135,135,152,164,157,192,85,..,..,
562,1.20,562-1.20,,,,Air,,Thousands,,,35,38,44,20,39,50,51,39,50,54,58,60,48,73,66,74,82,94,123,135,135,152,164,157,192,85,..,..,
562,1.21,562-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
562,1.22,562-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
566,0,566-0,NIGERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,1.19,566-1.19,,,Total,,,Thousands,,VF,..,..,..,1357,1425,1492,1753,2045,2253,2646,2778,3055,5239,5603,6053,6113,3765,4673,4038,4803.200000000001,6017.3,5265.5,5181.9,5254.3,5360.7,1209.4,1246.4,1271,
566,1.20,566-1.20,,,,Air,,Thousands,,,..,..,..,1273,1338,1401,1646,1924,2116,2493,2618,2879,3140,3401,3662,3118,2503,2313,2439,2698.8,3309.5,1565.8,1450.9,1471.2,1501,338.6,349,356,
566,1.21,566-1.21,,,,Water,,Thousands,,,..,..,..,17,17,18,21,22,25,28,29,32,560,407,520,183,67,257,319,624.4,785.5,328.9,103.6,105.1,107.2,24.2,24.9,25,
566,1.22,566-1.22,,,,Land,,Thousands,,,..,..,..,67,70,73,86,99,112,125,131,144,1539,1795,1871,2812,1195,2103,1280,1480,1922.3,3370.8,3627.4,3678,3752.5,846.6,872.5,890,
570,0,570-0,NIUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including Niueans residing usually in New Zealand.
570,1.19,570-1.19,,,Total,,,Thousands,1/,TF,2.2,1.5,1.8,1.7,1.9,1.9,1.4,2.1,2.7,2.6,2.8,3,3.5,4.7,4.7,6.199999999999999,..,..,..,..,..,..,..,..,..,..,..,..,
570,1.20,570-1.20,,,,Air,,Thousands,,,2.2,1.5,1.8,1.7,1.9,1.9,1.4,2.1,2.7,2.6,2.8,3,3.3,4.7,4.7,3.8,..,..,..,..,..,..,..,..,..,..,..,..,
570,1.21,570-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,0.2,..,..,2.4,..,..,..,..,..,..,..,..,..,..,..,..,
570,1.22,570-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
807,0,807-0,NORTH MACEDONIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,1.19,807-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
807,1.20,807-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
807,1.21,807-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
807,1.22,807-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
580,0,580-0,NORTHERN MARIANA ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,1.19,580-1.19,,,Total,,,Thousands,,VF,676,736,695,490,501,529,444,476,459,536,507,436,389,397,354,379,341,401,438.90000000000003,459.7,478.5,531,660,517.8,487,88.89999999999999,12.7,96.6,
580,1.20,580-1.20,,,,Air,,Thousands,,,669,728,685,481,493,517,438,466,452,525,498,429,385,388,345,375,336,398.6,436.3,455,475.1,526,656,516.4,483.7,86.8,12.2,96.1,
580,1.21,580-1.21,,,,Water,,Thousands,,,7,8,10,9,8,12,6,10,7,11,9,7,4,9,9,4,5,2.4,2.6,4.7,3.4,5,4,1.4,3.3,2.1,0.5,0.5,
580,1.22,580-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
578,0,578-0,NORWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Arrivals of non-resident tourists at national borders. Figures are based on ""The Guest survey"" carried out by ""Institute of Transport Economics"". The survey has been discontinued since 2012."
578,1.19,578-1.19,,,Total,,,Thousands,1/,TF,..,..,..,3256,3223,3104,3073,3111,3269,3629,3824,4071,4378,4348,4347,4766,4964,..,..,..,..,..,..,..,..,..,..,..,
578,1.20,578-1.20,,,,Air,,Thousands,,,..,..,..,998,1037,1006,998,1011,1170,1414,1588,1756,1916,1901,1798,2008,2137,..,..,..,..,..,..,..,..,..,..,..,
578,1.21,578-1.21,,,,Water,,Thousands,,,..,..,..,700,673,673,655,690,698,694,709,750,808,731,748,824,827,..,..,..,..,..,..,..,..,..,..,..,
578,1.22,578-1.22,,,,Land,,Thousands,,,..,..,..,1558,1513,1425,1420,1410,1401,1521,1527,1565,1654,1716,1801,1934,2000,..,..,..,..,..,..,..,..,..,..,..,
512,0,512-0,OMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,1.19,512-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
512,1.20,512-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
512,1.21,512-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
512,1.22,512-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
586,0,586-0,PAKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,1.19,586-1.19,,,Total,,,Thousands,,TF,378,369,375,429,432,557,500,498,501,648,798,898,840,823,855,..,..,..,..,..,..,..,..,..,..,..,..,..,
586,1.20,586-1.20,,,,Air,,Thousands,,,328,317,313,354,354,475,407,408,385,536,682,763,732,718,679,..,..,..,..,..,..,..,..,..,..,..,..,..,
586,1.21,586-1.21,,,,Water,,Thousands,,,..,1,..,1,2,3,..,..,..,..,..,..,..,..,37,..,..,..,..,..,..,..,..,..,..,..,..,..,
586,1.22,586-1.22,,,,Land,,Thousands,,,50,51,62,74,76,79,93,90,116,112,116,135,108,105,139,..,..,..,..,..,..,..,..,..,..,..,..,..,
585,0,585-0,PALAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Air arrivals (Palau International Airport).
585,1.19,585-1.19,,,Total,,,Thousands,1/,TF,53,69,74,64,55,58,54,59,63,89,81,82,88,81,71,85,111,120,108,140,162,138,123,106,94,18,..,..,
585,1.20,585-1.20,,,,Air,,Thousands,,,53,69,74,64,55,58,54,59,63,89,81,82,88,81,71,85,111,120,108,140,162,138,123,106,94,18,..,..,
585,1.21,585-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
585,1.22,585-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
591,0,591-0,PANAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Arrivals of non-resident visitors, Tocúmen International Airport (TIA), Paso Canoa frontier (PCF) and the ports of Cristóbal and Balboa (PCB)."
591,1.19,591-1.19,,,Total,,,Thousands,1/,VF,345,362,402,410,456,484,518,532,565,621,702,843,1103,1246,1200,1324,1473,1606,1658,2304.7000000000003,2552.7,2379.2000000000003,2517.4999999999995,2487.3999999999996,2493.9,647.1,804.3,1945.7,
591,1.20,591-1.20,,,,Air,,Thousands,,,300,308,344,343,359,375,392,409,450,476,546,671,912,1044,1007,1096,1209,1349,1392,1656.1,2016.1,1902.1,1865.6,1855.5,1848,416,665.4,1520.2,
591,1.21,591-1.21,,,,Water,,Thousands,,,6,6,7,8,9,9,13,15,10,23,21,21,13,..,..,..,..,..,..,404.8,297.2,250.8,445.2,417.7,436.4,193.6,90.6,340,
591,1.22,591-1.22,,,,Land,,Thousands,,,39,48,51,59,88,100,113,108,105,122,135,151,178,202,193,228,264,257,266,243.8,239.4,226.3,206.7,214.2,209.5,37.5,48.3,85.5,
598,0,598-0,PAPUA NEW GUINEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,1.19,598-1.19,,,Total,,,Thousands,,VF,42,..,..,..,67,58,54,54,56,59,69,78,104,120,126,146,165,175,182,191,199,198,182,195,211,39,17,69.39999999999999,
598,1.20,598-1.20,,,,Air,,Thousands,,,40,..,..,..,63,58,54,54,56,59,69,78,104,114,121,140,158,168,174,182,183,179,139,140,160,39,17,66.8,
598,1.21,598-1.21,,,,Water,,Thousands,,,2,..,..,..,4,..,..,..,..,..,..,..,..,6,5,6,7,7,8,9,16,19,43,55,51,..,..,2.6,
598,1.22,598-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
600,0,600-0,PARAGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Excluding nationals residing abroad and crew members.
2000: inbound and outbound tourism survey - Central Bank of Paraguay.
From 2001 E/D cards in the ""Silvio Petirossi"" airport and passenger counts at the national border crossings - National Police and SENATUR.
2/ River."
600,1.19,600-1.19,,,Total,,,Thousands,1/,TF,438,425,395,350,269,288,279,250,268,310,341,388,416,429,439,465,524,579,610,649,1214.7,1308.2,1583.8999999999999,1180.9,1215.6,252,94.9,579.4,
600,1.20,600-1.20,,,,Air,,Thousands,,,168,168,208,189,121,64,77,68,68,85,99,102,129,143,135,126,173,213,210,246,232.7,221.9,194.3,205.3,228.2,46,30.1,72.3,
600,1.21,600-1.21,,,,Water,,Thousands,2/,,19,19,17,12,12,..,7,6,5,8,10,10,22,25,21,16,24,29,31,18,51.6,203.8,341.5,129.8,120.7,25.5,..,40.7,
600,1.22,600-1.22,,,,Land,,Thousands,,,251,238,170,149,136,224,195,176,195,217,232,276,265,261,283,323,327,337,369,385,930.4,882.5,1048.1,845.8,866.7,180.5,64.8,466.4,
604,0,604-0,PERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ From 2002, new estimated series including tourists with identity document other than a passport. Including nationals residing abroad.
2/ Including arrivals by river and lake."
604,1.19,604-1.19,,,Total,,,Thousands,1/,TF,479,584,650,770,727,1056.5,1027.65,1063.6999999999998,1135.8,1350,1570.5,1720.7,1916.4,2057.7,2140,2299.2,2597.8,2845.6,3163.6,3214.9,3455.6,3744.3999999999996,4032.4,4419.4,4371.8,896.6,444.3,2009.2,
604,1.20,604-1.20,,,,Air,,Thousands,,,356,425,459,552,543,629,621.45,649.8,678.5,802.8,950.1,970.5,1131.9,1292.4,1343.8,1377.7,1562.5,1717,1935.3,1925.4,2033.8,2185.1,2379.8,2586.1,2736.5,530,444.3,1489.7,
604,1.21,604-1.21,,,,Water,,Thousands,2/,,5,5,6,5,14,9.5,10.4,6.9,7.3,8,8.3,16,20.6,25.1,32.7,24,24.3,22.1,18.5,32.4,30.9,31,32.1,31.6,19.9,11.2,..,8.8,
604,1.22,604-1.22,,,,Land,,Thousands,,,118,154,185,213,170,418,395.8,407,450,539.2,612.1,734.2,763.9,740.2,763.5,897.5,1011,1106.5,1209.8,1257.1,1390.9,1528.3,1620.5,1801.7,1615.4,355.4,..,510.7,
608,0,608-0,PHILIPPINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad.
608,1.19,608-1.19,,,Total,,,Thousands,1/,TF,1760,2049,2223,2149,2171,1992,1797,1933,1907,2291,2623,2843,3092,3140,3017,3520,3917,4273,4681,4833,5361,5967,6621,7168,8260.9,1482.5,164,2654,
608,1.20,608-1.20,,,,Air,,Thousands,,,1740,2019,2178,2092,2129,1964,1770,1905,1880,2260,2586,2807,3042,3085,2960,3461,3884,4238,4637,4773,5291,5894.6,6507,6940,8099.2,1457.3,164,2654,
608,1.21,608-1.21,,,,Water,,Thousands,,,20,30,45,57,42,28,27,28,27,31,37,36,50,55,57,59,33,35,44,60,70,72.4,114,228,161.7,25.2,..,..,
608,1.22,608-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
616,0,616-0,POLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Data until 2012 are based on surveys by the Institute of Tourism. 2013: Activ Group; From 2014 Central Statistical Office.
616,1.19,616-1.19,,,Total,,,Thousands,1/,VF,82244,87435,87817,88592,89118,84515,61431,50735,52130,61918,64605,65115,66208,59935,53840,58340,60745,67390,72310,73750,77734,80476,83804,85946.5,88514.70000000001,51075.9,51025.7,71814.4,
616,1.20,616-1.20,,,,Air,,Thousands,,,705,772,927,1011,1069,1161,1174,1126,1182,1539,2004,2432,2884,2800,2650,3200,3650,4040,4338,4425,4655,4829,5028,8285.3,8976.6,2617.5,3005.5,6396.8,
616,1.21,616-1.21,,,,Water,,Thousands,,,482,551,1280,1574,1656,1764,1468,1433,1627,859,404,368,371,350,320,325,310,370,361,368,389,402,419,440.2,442.5,319.3,310.2,364.2,
616,1.22,616-1.22,,,,Land,,Thousands,,,81057,86112,85610,86007,86393,81590,58789,48176,49321,59520,62197,62315,62953,56785,50870,54815,56785,62980,67611,68957,72690,75245,78357,77221,79095.6,48139.1,47710,65053.4,
620,0,620-0,PORTUGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Due to a change in the methodology, from 2004 the data are not comparable with those of previous years. 1995-2003: excluding nationals residing abroad. 2004-2006: including national residing abroad."
620,1.19,620-1.19,,,Total,,,Thousands,1/,VF,23066,23252,24244,26561,27015,28014,28149,27195,27532,21164,21174,22588,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
620,1.20,620-1.20,,,,Air,,Thousands,,,4122,4116,4344,4752,4947,5238,5259,5073,5162,5938,6137,6734,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
620,1.21,620-1.21,,,,Water,,Thousands,,,239,242,251,260,293,272,188,187,317,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
620,1.22,620-1.22,,,,Land,,Thousands,,,18705,18894,19649,21549,21775,22504,22702,21935,22053,15226,15037,15854,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
630,0,630-0,PUERTO RICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data: Fiscal years (July-June).
630,1.19,630-1.19,,,Total,,,Thousands,,VF,4087,4110,4350,4671,4221,4566,4908,4363,4402,4889,5073,5022,5062,5213,4415,4380,4214,4197,4210,4456,5051,5003,4927,4260,4931,3882,2755,3637.5,
630,1.20,630-1.20,,,,Air,,Thousands,,,3131,3065,3242,3396,3024,3341,3551,3087,3238,3541,3686,3722,3687,3716,3183,3186,3048,3069,3172,3246,3542,3736,3513,3068,3180,2617.4,2755,3273.1,
630,1.21,630-1.21,,,,Water,,Thousands,,,956,1045,1108,1275,1197,1225,1357,1276,1164,1348,1387,1300,1375,1497,1232,1194,1166,1128,1038,1210,1509,1267,1414,1192,1751,1264.6,0,364.4,
630,1.22,630-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
634,0,634-0,QATAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,1.19,634-1.19,,,Total,,,Thousands,,VF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1481.7,1699.9,2057.2,2323.5,2612,2839.4,2941.1,2938.1000000000004,2256.5,1819.3,2136.5,581.7,610.8,2559.8,
634,1.20,634-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,850.7,1011,1182,1356.9,1515,1682.7,1770.6,1813.2,1673.4,1715.5,1939.7,449.7,442.5,1657.1,
634,1.21,634-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.6,3.6,12.3,13.6,18.5,18.5,19.4,29.4,58.6,103.8,196.8,132,33.8,98,
634,1.22,634-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,625.4,685.3,862.9,953,1078.5,1138.2,1151.1,1095.5,524.5,..,..,..,134.5,804.7,
638,0,638-0,REUNION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air only. Survey on Tourism Flows. Survey until 2015: INSEE. Source from 2016: IRT (Île de la Réunion Tourisme).
638,1.19,638-1.19,,,Total,,,Thousands,1/,TF,304,350,374,400,394,430,424,426,432,430,409,279,381,396,422,420,471,447,416,406,426,458,508,535,534,217,251,495,
638,1.20,638-1.20,,,,Air,,Thousands,,,304,350,374,400,394,430,424,426,432,430,409,279,381,396,422,420,471,447,416,406,426,458,508,535,534,217,251,495,
638,1.21,638-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
638,1.22,638-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
642,0,642-0,ROMANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,1.19,642-1.19,,,Total,,,Thousands,,VF,5445,5205,5150,4832,5223,5264,4937,4794,5594,6599,5840,6037,7722,8862,7575,7498,7611,7936.7,8019,8442,9331,10222.9,10925.6,11720.4,12815.400000000001,5022.700000000001,6788.9,12696.800000000001,
