INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Tourism expenditure in the country,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
788,1.35,788-1.35,,,Passenger transport,,,US$ Millions,,IMF,308,307,315,323,291,295,310,308,352,462,657,724,798,956,751,832,615,704,672,683,488,470,477,579,567,155,216,518,
792,0,792-0,TÜRKIYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,1.33,792-1.33,,Tourism expenditure in the country,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,20760,19137,21662,26446,26331,26318,30302,32248,38748,40859,36347,26875,32483,37505,45789,16719,33706,57849,"1/ 2001, 2002: country data. From 2001 including expenditure of the nationals residing abroad."
792,1.34,792-1.34,,,Travel,,,US$ Millions,1/,IMF,4957,5650,7002,7177,5203,7636,10067,11901,13203,15888,19191,17457,19430,23365,22980,22585,25054,26027,28761,30383,27315,19113,22968,25934,34305,13330,26634,41176,
792,1.35,792-1.35,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,1569,1680,2232,3081,3351,3733,5248,6221,9987,10476,9032,7762,9515,11571,11484,3389,7072,16673,
795,0,795-0,TURKMENISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,1.33,795-1.33,,Tourism expenditure in the country,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
795,1.34,795-1.34,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
795,1.35,795-1.35,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
796,0,796-0,TURKS AND CAICOS ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,1.33,796-1.33,,Tourism expenditure in the country,,,,US$ Millions,1/,country,53,99,113,157,238,285,311,292,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1/ 1995-2002: country data.
796,1.34,796-1.34,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,584,619,706,571,787,..,..,..,..,
796,1.35,796-1.35,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
798,0,798-0,TUVALU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,1.33,798-1.33,,Tourism expenditure in the country,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.8,4.7,6,5.8,6.699999999999999,7,8.7,2.1,0.99,1.4700000000000002,
798,1.34,798-1.34,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,0.6,0.8,0.9,1.3,1.2,1.2,1.5,1.9,1.5,2.4,2.4,2.7,3.6,3.5,5,4.5,5.6,5.8,7.6,1.2,0.09,0.8,
798,1.35,798-1.35,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,1.2,1,1.3,1.1,1.2,1.1,0.9,0.9,0.67,
800,0,800-0,UGANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,1.33,800-1.33,,Tourism expenditure in the country,,,,US$ Millions,,IMF,..,..,..,..,..,..,187,194,185,268,382,347,402,536,683,802,977,1157,960,984,1049,1118,954,1522,1400,519,942,..,
800,1.34,800-1.34,,,Travel,,,US$ Millions,,IMF,78,117,135,144,151,165,165,171,184,267,380,346,398,498,667,784,960,1135,939,965,1037,1102,941,1506,1385,504,927,..,
800,1.35,800-1.35,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,22,23,1,1,2,1,4,38,16,18,17,22,21,19,12,16,13,16,15,15,15,..,
804,0,804-0,UKRAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,1.33,804-1.33,,Tourism expenditure in the country,,,,US$ Millions,,IMF,..,448,477,539,503,563,759,1001,1204,2931,3542,4018,5320,6722,4349,4696,5406,5988,5931,2264,1662,1723,2019,2269,2595,669,1387,849,
804,1.34,804-1.34,,,Travel,,,US$ Millions,,IMF,191,230,270,315,327,394,573,788,935,2560,3125,3485,4597,5768,3576,3788,4294,4842,5083,1612,1082,1078,1261,1445,1620,356,950,774,
804,1.35,804-1.35,,,Passenger transport,,,US$ Millions,,IMF,..,218,207,224,176,169,186,213,269,371,417,533,723,954,773,908,1112,1146,848,652,580,645,758,824,975,313,437,75,
784,0,784-0,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,1.33,784-1.33,,Tourism expenditure in the country,,,,US$ Millions,1/,CB,632,743,814,859,893,1063,1200,1332,1438,1593,3218,4972,6072,7162,7352,8577,9204,10924,12389,15221,25587.1,28657.4,29705.5,34609.5,38413.299999999996,24615.4,34440,..,"Note 2019: the source of the data changed and therefore, are not comparable with those of previous years. New sources: The Federal Authority for Identity and Citizenship, Economic Survey, Household income and expenditure survey, Mirror statistics for GCC data and Tourism surveys done by local tourism authorities.
1/ Source: Central Bank of the U.A.E. 1995-1999: hotel revenues. Including domestic tourism and nationals residing abroad."
784,1.34,784-1.34,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20469.7,22925.9,23764.4,27687.6,30730.6,19692.3,27552,..,
784,1.35,784-1.35,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5117.4,5731.5,5941.1,6921.9,7682.7,4923.1,6888,..,
826,0,826-0,UNITED KINGDOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,1.33,826-1.33,,Tourism expenditure in the country,,,,US$ Millions,,IMF,27577,29181,30483,31658,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
826,1.34,826-1.34,,,Travel,,,US$ Millions,,IMF,20487,21389,22586,23689,24007,23569,21712,23708,26057,32114,34252,40160,44970,41470,37072,38567,42742,45398,50498,56748,55839,53026,54912,56043,58430,26668,32959,67587,
826,1.35,826-1.35,,,Passenger transport,,,US$ Millions,,IMF,7090,7792,7897,7969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
840,0,840-0,UNITED STATES OF AMERICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,1.33,840-1.33,,Tourism expenditure in the country,,,,US$ Millions,,IMF,93743,102196,107047,105095,109188,118316,105454,97415,94814,107210,116682,121030,134800,149094,137111,161821,178935,195113,213105,222746,230574,228549,233758,241984,239065,84297,84171,165461,
840,1.34,840-1.34,,,Travel,,,US$ Millions,,IMF,74834,81772,86175,85001,89145,96871,86408,79625,76981,85648,93423,96149,106919,117029,110754,130315,142197,153921,170981,180264,192602,192866,196468,200722,198983,72480,71412,136870,
840,1.35,840-1.35,,,Passenger transport,,,US$ Millions,,IMF,18909,20424,20872,20094,20043,21445,19046,17790,17833,21562,23259,24881,27881,32065,26357,31506,36738,41192,42124,42482,37972,35683,37290,41262,40082,11817,12759,28591,
850,0,850-0,UNITED STATES VIRGIN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,1.33,850-1.33,,Tourism expenditure in the country,,,,US$ Millions,1/,country,822,781,894,941,955,1206,1234,1195,1257,1356,1432,1468,1513,1157,1021,1223,1122,1210,1168,1319,1324,1343,1202,993,1031,686,1004,..,"1/ The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data."
850,1.34,850-1.34,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
850,1.35,850-1.35,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
858,0,858-0,URUGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,1.33,858-1.33,,Tourism expenditure in the country,,,,US$ Millions,,IMF,725,890,862,..,..,827,700,409,419,591,699,711,928,1195,1460,1669,2401,2666,2481,2341,2349,2396,2924,2712,2341,1085,587,1838,
858,1.34,858-1.34,,,Travel,,,US$ Millions,,IMF,611,717,759,695,653,713,611,351,345,494,594,598,809,1051,1321,1509,2203,2523,2388,2229,2249,2285,2823,2624,2255,1058,540,1753,
858,1.35,858-1.35,,,Passenger transport,,,US$ Millions,,IMF,114,173,103,..,..,114,89,58,74,97,105,113,119,144,139,160,198,143,93,112,100,111,101,88,86,27,47,85,
860,0,860-0,UZBEKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,1.33,860-1.33,,Tourism expenditure in the country,,,,US$ Millions,1/,IMF,..,15,198,167,102,63,72,68,48,57,321,371,555,622,597,384.5,498.6,457,749,660,694,579,835,1314,1711,400,722,1731,1/ 1996-2010: country data.
860,1.34,860-1.34,,,Travel,,,US$ Millions,1/,IMF,..,..,..,..,..,27,22,22,24,28,125,158,278,277,352,283.5,352.7,299,574,501,527,458,689,1144,1513,350,596,1437,
860,1.35,860-1.35,,,Passenger transport,,,US$ Millions,1/,IMF,..,..,..,..,..,36,50,46,24,29,196,213,277,345,245,101,145.9,158,175,159,167,121,146,170,198,50,126,294,
548,0,548-0,VANUATU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,1.33,548-1.33,,Tourism expenditure in the country,,,,US$ Millions,,IMF,..,..,..,72,59,69,58,72,83,93,104,109,142,188,214,242,249,268,314,280,234,264,282,285,246,58,2.2,31.5,
548,1.34,548-1.34,,,Travel,,,US$ Millions,,IMF,45,56,53,60,50,56,46,54,64,75,85,92,119,169,190,217,223,241,287,253,208,232,258,255,229,55,2.2,24.6,
548,1.35,548-1.35,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,12,9,13,12,18,19,18,19,17,23,19,24,25,26,27,27,27,26,32,24,30,17,3,0,6.9,
862,0,862-0,"VENEZUELA, BOLIVARIAN REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,1.33,862-1.33,,Tourism expenditure in the country,,,,US$ Millions,,IMF,995,1026,623,769,643,469,677,484,378,554,722,843,972,1097,1053,885,806,904,926,900,654,546,..,..,..,..,..,..,
862,1.34,862-1.34,,,Travel,,,US$ Millions,,IMF,849,884,558,703,581,423,615,434,331,502,650,768,895,1030,988,831,740,844,858,836,575,473,..,..,..,..,..,..,
862,1.35,862-1.35,,,Passenger transport,,,US$ Millions,,IMF,146,142,65,66,62,46,62,50,47,52,72,75,77,67,65,54,66,60,68,64,79,73,..,..,..,..,..,..,
704,0,704-0,VIET NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,1.33,704-1.33,,Tourism expenditure in the country,,,,US$ Millions,1/,country,..,..,..,..,..,..,..,..,1400,1700,2300,2850,3750,3930,3050,4450,5710,6850,7250,7410,7350,8500,8890,10080,11830,3232,149,..,"1/ The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data."
704,1.34,704-1.34,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
704,1.35,704-1.35,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
886,0,886-0,YEMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,1.33,886-1.33,,Tourism expenditure in the country,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1291,910,1005,1097,1199,116,116,..,..,..,..,..,..,
886,1.34,886-1.34,,,Travel,,,US$ Millions,,IMF,50,55,70,84,61,73,38,38,139,139,181,181,425,886,899,1161,780,848,940,1026,100,100,..,..,..,..,..,..,
886,1.35,886-1.35,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,130,130,157,157,173,16,16,..,..,..,..,..,..,
894,0,894-0,ZAMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,1.33,894-1.33,,Tourism expenditure in the country,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
894,1.34,894-1.34,,,Travel,,,US$ Millions,,IMF,..,..,29,40,53,67,80,64,88,92,447,506,599,542,474,492,555,518,552,642,660,683,653,742,819,412,393,829,
894,1.35,894-1.35,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
716,0,716-0,ZIMBABWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,1.33,716-1.33,,Tourism expenditure in the country,,,,US$ Millions,1/,IMF,145,232,205,158,202,125,81,76,61,194,99,338,365,294,129,135,164,174,183,186,191,194,158,191,285,66,..,..,"1/ 1995-2008: The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data."
716,1.34,716-1.34,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,118,124,152,161,170,172,175,177,149,182,279,63,..,..,
716,1.35,716-1.35,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,11,12,13,13,14,16,17,9,9,6,3,..,..,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"The information is the same as that provided in the ""Compendium of Tourism Statistics""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IMF,International Monetary Fund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,CB,Central Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,..,Data not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: World Tourism Organization (UNWTO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
